Start Date,End Date,Group,Year,Month,State,Sex,Age Group,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths"
1/1/20,1/31/20,By Month,2020.0,1.0,Alabama,Male,All Ages,0.0,2400.0,151.0,0.0,23.0,174.0
1/1/20,1/31/20,By Month,2020.0,1.0,Alabama,Female,All Ages,0.0,2328.0,131.0,0.0,12.0,143.0
2/1/20,2/29/20,By Month,2020.0,2.0,Alabama,Male,All Ages,0.0,2391.0,137.0,0.0,24.0,162.0
2/1/20,2/29/20,By Month,2020.0,2.0,Alabama,Female,All Ages,0.0,2236.0,139.0,0.0,15.0,154.0
3/1/20,3/31/20,By Month,2020.0,3.0,Alabama,Male,All Ages,31.0,2489.0,164.0,0.0,19.0,205.0
3/1/20,3/31/20,By Month,2020.0,3.0,Alabama,Female,All Ages,17.0,2267.0,123.0,0.0,14.0,152.0
4/1/20,4/30/20,By Month,2020.0,4.0,Alabama,Male,All Ages,196.0,2552.0,214.0,56.0,0.0,360.0
4/1/20,4/30/20,By Month,2020.0,4.0,Alabama,Female,All Ages,142.0,2324.0,138.0,40.0,0.0,243.0
5/1/20,5/31/20,By Month,2020.0,5.0,Alabama,Male,All Ages,211.0,2649.0,204.0,63.0,0.0,354.0
5/1/20,5/31/20,By Month,2020.0,5.0,Alabama,Female,All Ages,215.0,2459.0,195.0,68.0,0.0,342.0
6/1/20,6/30/20,By Month,2020.0,6.0,Alabama,Male,All Ages,187.0,2517.0,166.0,57.0,0.0,296.0
6/1/20,6/30/20,By Month,2020.0,6.0,Alabama,Female,All Ages,212.0,2383.0,184.0,73.0,0.0,324.0
7/1/20,7/31/20,By Month,2020.0,7.0,Alabama,Male,All Ages,434.0,2930.0,276.0,149.0,0.0,561.0
7/1/20,7/31/20,By Month,2020.0,7.0,Alabama,Female,All Ages,439.0,2787.0,246.0,130.0,0.0,557.0
8/1/20,8/31/20,By Month,2020.0,8.0,Alabama,Male,All Ages,494.0,3034.0,301.0,184.0,0.0,612.0
8/1/20,8/31/20,By Month,2020.0,8.0,Alabama,Female,All Ages,466.0,2730.0,271.0,150.0,0.0,587.0
9/1/20,9/30/20,By Month,2020.0,9.0,Alabama,Male,All Ages,274.0,2703.0,230.0,90.0,0.0,414.0
9/1/20,9/30/20,By Month,2020.0,9.0,Alabama,Female,All Ages,291.0,2407.0,196.0,103.0,0.0,384.0
10/1/20,10/31/20,By Month,2020.0,10.0,Alabama,Male,All Ages,314.0,2737.0,234.0,102.0,0.0,446.0
10/1/20,10/31/20,By Month,2020.0,10.0,Alabama,Female,All Ages,243.0,2462.0,205.0,87.0,0.0,363.0
11/1/20,11/30/20,By Month,2020.0,11.0,Alabama,Male,All Ages,429.0,2911.0,263.0,139.0,0.0,554.0
11/1/20,11/30/20,By Month,2020.0,11.0,Alabama,Female,All Ages,332.0,2636.0,194.0,92.0,0.0,434.0
12/1/20,12/31/20,By Month,2020.0,12.0,Alabama,Male,All Ages,970.0,3691.0,490.0,335.0,0.0,1128.0
12/1/20,12/31/20,By Month,2020.0,12.0,Alabama,Female,All Ages,763.0,3332.0,364.0,246.0,0.0,882.0
1/1/21,1/31/21,By Month,2021.0,1.0,Alabama,Male,All Ages,1286.0,4059.0,654.0,498.0,0.0,1444.0
1/1/21,1/31/21,By Month,2021.0,1.0,Alabama,Female,All Ages,1076.0,3660.0,502.0,382.0,0.0,1198.0
2/1/21,2/28/21,By Month,2021.0,2.0,Alabama,Male,All Ages,510.0,2835.0,287.0,178.0,0.0,619.0
2/1/21,2/28/21,By Month,2021.0,2.0,Alabama,Female,All Ages,433.0,2579.0,255.0,157.0,0.0,535.0
3/1/21,3/31/21,By Month,2021.0,3.0,Alabama,Male,All Ages,190.0,2498.0,190.0,72.0,0.0,309.0
3/1/21,3/31/21,By Month,2021.0,3.0,Alabama,Female,All Ages,166.0,2174.0,154.0,61.0,0.0,259.0
4/1/21,4/24/21,By Month,2021.0,4.0,Alabama,Male,All Ages,49.0,1051.0,66.0,17.0,0.0,99.0
4/1/21,4/24/21,By Month,2021.0,4.0,Alabama,Female,All Ages,44.0,896.0,53.0,13.0,0.0,84.0
1/1/20,1/31/20,By Month,2020.0,1.0,Alaska,Male,All Ages,0.0,231.0,0.0,0.0,0.0,0.0
1/1/20,1/31/20,By Month,2020.0,1.0,Alaska,Female,All Ages,0.0,191.0,0.0,0.0,0.0,0.0
2/1/20,2/29/20,By Month,2020.0,2.0,Alaska,Male,All Ages,0.0,211.0,0.0,0.0,0.0,0.0
2/1/20,2/29/20,By Month,2020.0,2.0,Alaska,Female,All Ages,0.0,152.0,0.0,0.0,0.0,0.0
3/1/20,3/31/20,By Month,2020.0,3.0,Alaska,Male,All Ages,0.0,207.0,15.0,0.0,0.0,16.0
3/1/20,3/31/20,By Month,2020.0,3.0,Alaska,Female,All Ages,0.0,148.0,13.0,0.0,0.0,14.0
4/1/20,4/30/20,By Month,2020.0,4.0,Alaska,Male,All Ages,0.0,198.0,10.0,0.0,0.0,11.0
4/1/20,4/30/20,By Month,2020.0,4.0,Alaska,Female,All Ages,0.0,159.0,0.0,0.0,0.0,0.0
5/1/20,5/31/20,By Month,2020.0,5.0,Alaska,Male,All Ages,0.0,212.0,0.0,0.0,0.0,0.0
5/1/20,5/31/20,By Month,2020.0,5.0,Alaska,Female,All Ages,0.0,173.0,0.0,0.0,0.0,0.0
6/1/20,6/30/20,By Month,2020.0,6.0,Alaska,Male,All Ages,0.0,222.0,0.0,0.0,0.0,0.0
6/1/20,6/30/20,By Month,2020.0,6.0,Alaska,Female,All Ages,0.0,148.0,0.0,0.0,0.0,0.0
7/1/20,7/31/20,By Month,2020.0,7.0,Alaska,Male,All Ages,0.0,255.0,0.0,0.0,0.0,13.0
7/1/20,7/31/20,By Month,2020.0,7.0,Alaska,Female,All Ages,0.0,176.0,10.0,0.0,0.0,10.0
8/1/20,8/31/20,By Month,2020.0,8.0,Alaska,Male,All Ages,14.0,254.0,14.0,0.0,0.0,22.0
8/1/20,8/31/20,By Month,2020.0,8.0,Alaska,Female,All Ages,0.0,175.0,0.0,0.0,0.0,0.0
9/1/20,9/30/20,By Month,2020.0,9.0,Alaska,Male,All Ages,0.0,241.0,0.0,0.0,0.0,13.0
9/1/20,9/30/20,By Month,2020.0,9.0,Alaska,Female,All Ages,0.0,181.0,0.0,0.0,0.0,0.0
10/1/20,10/31/20,By Month,2020.0,10.0,Alaska,Male,All Ages,12.0,268.0,18.0,0.0,0.0,25.0
10/1/20,10/31/20,By Month,2020.0,10.0,Alaska,Female,All Ages,20.0,196.0,17.0,11.0,0.0,26.0
11/1/20,11/30/20,By Month,2020.0,11.0,Alaska,Male,All Ages,39.0,285.0,32.0,24.0,0.0,47.0
11/1/20,11/30/20,By Month,2020.0,11.0,Alaska,Female,All Ages,30.0,213.0,28.0,20.0,0.0,38.0
12/1/20,12/31/20,By Month,2020.0,12.0,Alaska,Male,All Ages,59.0,303.0,42.0,31.0,0.0,71.0
12/1/20,12/31/20,By Month,2020.0,12.0,Alaska,Female,All Ages,36.0,197.0,25.0,20.0,0.0,41.0
1/1/21,1/31/21,By Month,2021.0,1.0,Alaska,Male,All Ages,21.0,268.0,20.0,10.0,0.0,31.0
1/1/21,1/31/21,By Month,2021.0,1.0,Alaska,Female,All Ages,15.0,193.0,12.0,0.0,0.0,20.0
2/1/21,2/28/21,By Month,2021.0,2.0,Alaska,Male,All Ages,13.0,193.0,10.0,0.0,0.0,17.0
2/1/21,2/28/21,By Month,2021.0,2.0,Alaska,Female,All Ages,0.0,145.0,0.0,0.0,0.0,0.0
3/1/21,3/31/21,By Month,2021.0,3.0,Alaska,Male,All Ages,0.0,176.0,0.0,0.0,0.0,14.0
3/1/21,3/31/21,By Month,2021.0,3.0,Alaska,Female,All Ages,0.0,122.0,0.0,0.0,0.0,0.0
4/1/21,4/24/21,By Month,2021.0,4.0,Alaska,Male,All Ages,0.0,50.0,0.0,0.0,0.0,0.0
4/1/21,4/24/21,By Month,2021.0,4.0,Alaska,Female,All Ages,0.0,40.0,0.0,0.0,0.0,0.0
1/1/20,1/31/20,By Month,2020.0,1.0,Arizona,Male,All Ages,0.0,3154.0,209.0,0.0,24.0,233.0
1/1/20,1/31/20,By Month,2020.0,1.0,Arizona,Female,All Ages,0.0,2689.0,168.0,0.0,16.0,184.0
2/1/20,2/29/20,By Month,2020.0,2.0,Arizona,Male,All Ages,0.0,2903.0,174.0,0.0,30.0,204.0
2/1/20,2/29/20,By Month,2020.0,2.0,Arizona,Female,All Ages,0.0,2550.0,166.0,0.0,24.0,190.0
3/1/20,3/31/20,By Month,2020.0,3.0,Arizona,Male,All Ages,44.0,3209.0,231.0,24.0,19.0,270.0
3/1/20,3/31/20,By Month,2020.0,3.0,Arizona,Female,All Ages,19.0,2718.0,204.0,0.0,20.0,234.0
4/1/20,4/30/20,By Month,2020.0,4.0,Arizona,Male,All Ages,217.0,3193.0,306.0,105.0,0.0,422.0
4/1/20,4/30/20,By Month,2020.0,4.0,Arizona,Female,All Ages,188.0,2686.0,234.0,86.0,0.0,340.0
5/1/20,5/31/20,By Month,2020.0,5.0,Arizona,Male,All Ages,281.0,3246.0,301.0,145.0,0.0,437.0
5/1/20,5/31/20,By Month,2020.0,5.0,Arizona,Female,All Ages,223.0,2683.0,263.0,122.0,0.0,365.0
6/1/20,6/30/20,By Month,2020.0,6.0,Arizona,Male,All Ages,503.0,3625.0,432.0,282.0,0.0,653.0
6/1/20,6/30/20,By Month,2020.0,6.0,Arizona,Female,All Ages,397.0,2919.0,308.0,207.0,0.0,500.0
7/1/20,7/31/20,By Month,2020.0,7.0,Arizona,Male,All Ages,1271.0,4744.0,958.0,759.0,0.0,1471.0
7/1/20,7/31/20,By Month,2020.0,7.0,Arizona,Female,All Ages,829.0,3638.0,633.0,494.0,0.0,968.0
8/1/20,8/31/20,By Month,2020.0,8.0,Arizona,Male,All Ages,528.0,3701.0,454.0,311.0,0.0,671.0
8/1/20,8/31/20,By Month,2020.0,8.0,Arizona,Female,All Ages,414.0,3010.0,327.0,228.0,0.0,514.0
9/1/20,9/30/20,By Month,2020.0,9.0,Arizona,Male,All Ages,157.0,2959.0,224.0,89.0,0.0,292.0
9/1/20,9/30/20,By Month,2020.0,9.0,Arizona,Female,All Ages,115.0,2464.0,156.0,60.0,0.0,211.0
10/1/20,10/31/20,By Month,2020.0,10.0,Arizona,Male,All Ages,152.0,3092.0,221.0,80.0,0.0,293.0
10/1/20,10/31/20,By Month,2020.0,10.0,Arizona,Female,All Ages,107.0,2517.0,167.0,54.0,0.0,220.0
11/1/20,11/30/20,By Month,2020.0,11.0,Arizona,Male,All Ages,500.0,3309.0,438.0,283.0,0.0,655.0
11/1/20,11/30/20,By Month,2020.0,11.0,Arizona,Female,All Ages,356.0,2827.0,319.0,193.0,0.0,482.0
12/1/20,12/31/20,By Month,2020.0,12.0,Arizona,Male,All Ages,1840.0,5260.0,1431.0,1197.0,0.0,2074.0
12/1/20,12/31/20,By Month,2020.0,12.0,Arizona,Female,All Ages,1164.0,3955.0,888.0,711.0,0.0,1341.0
1/1/21,1/31/21,By Month,2021.0,1.0,Arizona,Male,All Ages,2336.0,5743.0,1627.0,1426.0,0.0,2539.0
1/1/21,1/31/21,By Month,2021.0,1.0,Arizona,Female,All Ages,1652.0,4499.0,1139.0,969.0,0.0,1822.0
2/1/21,2/28/21,By Month,2021.0,2.0,Arizona,Male,All Ages,965.0,3724.0,757.0,616.0,0.0,1106.0
2/1/21,2/28/21,By Month,2021.0,2.0,Arizona,Female,All Ages,650.0,2831.0,489.0,377.0,0.0,762.0
3/1/21,3/31/21,By Month,2021.0,3.0,Arizona,Male,All Ages,268.0,3273.0,307.0,151.0,0.0,424.0
3/1/21,3/31/21,By Month,2021.0,3.0,Arizona,Female,All Ages,228.0,2772.0,233.0,117.0,0.0,344.0
4/1/21,4/24/21,By Month,2021.0,4.0,Arizona,Male,All Ages,84.0,1547.0,103.0,48.0,0.0,139.0
4/1/21,4/24/21,By Month,2021.0,4.0,Arizona,Female,All Ages,41.0,1274.0,75.0,21.0,0.0,95.0
1/1/20,1/31/20,By Month,2020.0,1.0,Arkansas,Male,All Ages,0.0,1542.0,119.0,0.0,0.0,127.0
1/1/20,1/31/20,By Month,2020.0,1.0,Arkansas,Female,All Ages,0.0,1384.0,103.0,0.0,14.0,117.0
2/1/20,2/29/20,By Month,2020.0,2.0,Arkansas,Male,All Ages,0.0,1427.0,89.0,0.0,17.0,106.0
2/1/20,2/29/20,By Month,2020.0,2.0,Arkansas,Female,All Ages,0.0,1380.0,90.0,0.0,18.0,108.0
3/1/20,3/31/20,By Month,2020.0,3.0,Arkansas,Male,All Ages,0.0,1508.0,108.0,0.0,18.0,129.0
3/1/20,3/31/20,By Month,2020.0,3.0,Arkansas,Female,All Ages,0.0,1338.0,87.0,0.0,11.0,102.0
4/1/20,4/30/20,By Month,2020.0,4.0,Arkansas,Male,All Ages,29.0,1412.0,121.0,0.0,0.0,143.0
4/1/20,4/30/20,By Month,2020.0,4.0,Arkansas,Female,All Ages,32.0,1273.0,93.0,0.0,0.0,118.0
5/1/20,5/31/20,By Month,2020.0,5.0,Arkansas,Male,All Ages,46.0,1458.0,98.0,22.0,0.0,124.0
5/1/20,5/31/20,By Month,2020.0,5.0,Arkansas,Female,All Ages,32.0,1305.0,75.0,0.0,0.0,100.0
6/1/20,6/30/20,By Month,2020.0,6.0,Arkansas,Male,All Ages,84.0,1533.0,109.0,44.0,0.0,149.0
6/1/20,6/30/20,By Month,2020.0,6.0,Arkansas,Female,All Ages,85.0,1373.0,96.0,30.0,0.0,151.0
7/1/20,7/31/20,By Month,2020.0,7.0,Arkansas,Male,All Ages,160.0,1673.0,162.0,81.0,0.0,242.0
7/1/20,7/31/20,By Month,2020.0,7.0,Arkansas,Female,All Ages,114.0,1405.0,124.0,48.0,0.0,190.0
8/1/20,8/31/20,By Month,2020.0,8.0,Arkansas,Male,All Ages,216.0,1686.0,198.0,100.0,0.0,314.0
8/1/20,8/31/20,By Month,2020.0,8.0,Arkansas,Female,All Ages,193.0,1610.0,170.0,81.0,0.0,282.0
9/1/20,9/30/20,By Month,2020.0,9.0,Arkansas,Male,All Ages,220.0,1689.0,187.0,105.0,0.0,302.0
9/1/20,9/30/20,By Month,2020.0,9.0,Arkansas,Female,All Ages,200.0,1508.0,169.0,94.0,0.0,275.0
10/1/20,10/31/20,By Month,2020.0,10.0,Arkansas,Male,All Ages,301.0,1732.0,247.0,167.0,0.0,383.0
10/1/20,10/31/20,By Month,2020.0,10.0,Arkansas,Female,All Ages,325.0,1728.0,235.0,148.0,0.0,413.0
11/1/20,11/30/20,By Month,2020.0,11.0,Arkansas,Male,All Ages,396.0,1900.0,271.0,180.0,0.0,487.0
11/1/20,11/30/20,By Month,2020.0,11.0,Arkansas,Female,All Ages,448.0,1811.0,241.0,160.0,0.0,529.0
12/1/20,12/31/20,By Month,2020.0,12.0,Arkansas,Male,All Ages,585.0,2111.0,366.0,282.0,0.0,669.0
12/1/20,12/31/20,By Month,2020.0,12.0,Arkansas,Female,All Ages,545.0,2010.0,338.0,239.0,0.0,645.0
1/1/21,1/31/21,By Month,2021.0,1.0,Arkansas,Male,All Ages,618.0,2186.0,424.0,323.0,0.0,719.0
1/1/21,1/31/21,By Month,2021.0,1.0,Arkansas,Female,All Ages,550.0,1978.0,361.0,268.0,0.0,643.0
2/1/21,2/28/21,By Month,2021.0,2.0,Arkansas,Male,All Ages,261.0,1685.0,249.0,150.0,0.0,361.0
2/1/21,2/28/21,By Month,2021.0,2.0,Arkansas,Female,All Ages,204.0,1510.0,171.0,103.0,0.0,274.0
3/1/21,3/31/21,By Month,2021.0,3.0,Arkansas,Male,All Ages,104.0,1602.0,138.0,61.0,0.0,181.0
3/1/21,3/31/21,By Month,2021.0,3.0,Arkansas,Female,All Ages,86.0,1360.0,93.0,42.0,0.0,138.0
4/1/21,4/24/21,By Month,2021.0,4.0,Arkansas,Male,All Ages,34.0,764.0,53.0,20.0,0.0,67.0
4/1/21,4/24/21,By Month,2021.0,4.0,Arkansas,Female,All Ages,14.0,633.0,30.0,0.0,0.0,40.0
1/1/20,1/31/20,By Month,2020.0,1.0,California,Male,All Ages,0.0,13555.0,1064.0,0.0,132.0,1196.0
1/1/20,1/31/20,By Month,2020.0,1.0,California,Female,All Ages,0.0,12201.0,965.0,0.0,142.0,1107.0
2/1/20,2/29/20,By Month,2020.0,2.0,California,Male,All Ages,0.0,12548.0,994.0,0.0,146.0,1141.0
2/1/20,2/29/20,By Month,2020.0,2.0,California,Female,All Ages,0.0,11275.0,849.0,0.0,150.0,1000.0
3/1/20,3/31/20,By Month,2020.0,3.0,California,Male,All Ages,185.0,13412.0,1249.0,94.0,108.0,1448.0
3/1/20,3/31/20,By Month,2020.0,3.0,California,Female,All Ages,92.0,11708.0,991.0,53.0,81.0,1111.0
4/1/20,4/30/20,By Month,2020.0,4.0,California,Male,All Ages,1133.0,13691.0,1590.0,634.0,18.0,2107.0
4/1/20,4/30/20,By Month,2020.0,4.0,California,Female,All Ages,881.0,11927.0,1315.0,518.0,13.0,1691.0
5/1/20,5/31/20,By Month,2020.0,5.0,California,Male,All Ages,1245.0,13333.0,1442.0,697.0,0.0,1993.0
5/1/20,5/31/20,By Month,2020.0,5.0,California,Female,All Ages,990.0,11598.0,1131.0,524.0,0.0,1599.0
6/1/20,6/30/20,By Month,2020.0,6.0,California,Male,All Ages,1224.0,12905.0,1341.0,679.0,0.0,1888.0
6/1/20,6/30/20,By Month,2020.0,6.0,California,Female,All Ages,830.0,11069.0,984.0,416.0,0.0,1400.0
7/1/20,7/31/20,By Month,2020.0,7.0,California,Male,All Ages,2315.0,14832.0,2059.0,1327.0,0.0,3047.0
7/1/20,7/31/20,By Month,2020.0,7.0,California,Female,All Ages,1564.0,12525.0,1397.0,807.0,0.0,2154.0
8/1/20,8/31/20,By Month,2020.0,8.0,California,Male,All Ages,2190.0,14929.0,1980.0,1295.0,0.0,2876.0
8/1/20,8/31/20,By Month,2020.0,8.0,California,Female,All Ages,1554.0,12595.0,1414.0,851.0,0.0,2117.0
9/1/20,9/30/20,By Month,2020.0,9.0,California,Male,All Ages,1153.0,13068.0,1332.0,672.0,0.0,1813.0
9/1/20,9/30/20,By Month,2020.0,9.0,California,Female,All Ages,912.0,11406.0,1019.0,500.0,0.0,1431.0
10/1/20,10/31/20,By Month,2020.0,10.0,California,Male,All Ages,843.0,13095.0,1162.0,485.0,0.0,1521.0
10/1/20,10/31/20,By Month,2020.0,10.0,California,Female,All Ages,610.0,11416.0,891.0,329.0,0.0,1174.0
11/1/20,11/30/20,By Month,2020.0,11.0,California,Male,All Ages,1521.0,14453.0,1605.0,816.0,0.0,2311.0
11/1/20,11/30/20,By Month,2020.0,11.0,California,Female,All Ages,1034.0,12019.0,1120.0,564.0,0.0,1591.0
12/1/20,12/31/20,By Month,2020.0,12.0,California,Male,All Ages,7700.0,22487.0,5334.0,4464.0,0.0,8572.0
12/1/20,12/31/20,By Month,2020.0,12.0,California,Female,All Ages,5335.0,18384.0,3679.0,2976.0,0.0,6039.0
1/1/21,1/31/21,By Month,2021.0,1.0,California,Male,All Ages,11622.0,26594.0,8179.0,7317.0,0.0,12489.0
1/1/21,1/31/21,By Month,2021.0,1.0,California,Female,All Ages,8087.0,21091.0,5469.0,4765.0,0.0,8797.0
2/1/21,2/28/21,By Month,2021.0,2.0,California,Male,All Ages,4578.0,16284.0,3738.0,3049.0,0.0,5272.0
2/1/21,2/28/21,By Month,2021.0,2.0,California,Female,All Ages,2916.0,13109.0,2371.0,1817.0,0.0,3473.0
3/1/21,3/31/21,By Month,2021.0,3.0,California,Male,All Ages,1252.0,13135.0,1442.0,815.0,0.0,1880.0
3/1/21,3/31/21,By Month,2021.0,3.0,California,Female,All Ages,854.0,11354.0,1036.0,503.0,0.0,1389.0
4/1/21,4/24/21,By Month,2021.0,4.0,California,Male,All Ages,241.0,4699.0,365.0,142.0,0.0,465.0
4/1/21,4/24/21,By Month,2021.0,4.0,California,Female,All Ages,136.0,4180.0,258.0,82.0,0.0,312.0
1/1/20,1/31/20,By Month,2020.0,1.0,Colorado,Male,All Ages,0.0,1936.0,115.0,0.0,22.0,137.0
1/1/20,1/31/20,By Month,2020.0,1.0,Colorado,Female,All Ages,0.0,1785.0,110.0,0.0,25.0,135.0
2/1/20,2/29/20,By Month,2020.0,2.0,Colorado,Male,All Ages,0.0,1814.0,112.0,0.0,18.0,130.0
2/1/20,2/29/20,By Month,2020.0,2.0,Colorado,Female,All Ages,0.0,1692.0,101.0,0.0,21.0,122.0
3/1/20,3/31/20,By Month,2020.0,3.0,Colorado,Male,All Ages,67.0,2050.0,171.0,39.0,24.0,223.0
3/1/20,3/31/20,By Month,2020.0,3.0,Colorado,Female,All Ages,38.0,1743.0,134.0,21.0,18.0,169.0
4/1/20,4/30/20,By Month,2020.0,4.0,Colorado,Male,All Ages,495.0,2433.0,406.0,276.0,0.0,627.0
4/1/20,4/30/20,By Month,2020.0,4.0,Colorado,Female,All Ages,385.0,2124.0,307.0,198.0,0.0,496.0
5/1/20,5/31/20,By Month,2020.0,5.0,Colorado,Male,All Ages,253.0,2154.0,211.0,125.0,0.0,339.0
5/1/20,5/31/20,By Month,2020.0,5.0,Colorado,Female,All Ages,212.0,1706.0,164.0,87.0,0.0,289.0
6/1/20,6/30/20,By Month,2020.0,6.0,Colorado,Male,All Ages,103.0,1941.0,135.0,51.0,0.0,187.0
6/1/20,6/30/20,By Month,2020.0,6.0,Colorado,Female,All Ages,81.0,1650.0,100.0,42.0,0.0,139.0
7/1/20,7/31/20,By Month,2020.0,7.0,Colorado,Male,All Ages,92.0,1975.0,124.0,49.0,0.0,167.0
7/1/20,7/31/20,By Month,2020.0,7.0,Colorado,Female,All Ages,60.0,1652.0,104.0,36.0,0.0,128.0
8/1/20,8/31/20,By Month,2020.0,8.0,Colorado,Male,All Ages,67.0,1932.0,109.0,37.0,0.0,139.0
8/1/20,8/31/20,By Month,2020.0,8.0,Colorado,Female,All Ages,54.0,1741.0,75.0,22.0,0.0,107.0
9/1/20,9/30/20,By Month,2020.0,9.0,Colorado,Male,All Ages,57.0,1829.0,94.0,24.0,0.0,128.0
9/1/20,9/30/20,By Month,2020.0,9.0,Colorado,Female,All Ages,59.0,1616.0,85.0,22.0,0.0,122.0
10/1/20,10/31/20,By Month,2020.0,10.0,Colorado,Male,All Ages,130.0,1991.0,151.0,66.0,0.0,215.0
10/1/20,10/31/20,By Month,2020.0,10.0,Colorado,Female,All Ages,121.0,1810.0,130.0,50.0,0.0,201.0
11/1/20,11/30/20,By Month,2020.0,11.0,Colorado,Male,All Ages,617.0,2500.0,391.0,313.0,0.0,695.0
11/1/20,11/30/20,By Month,2020.0,11.0,Colorado,Female,All Ages,502.0,2238.0,269.0,203.0,0.0,568.0
12/1/20,12/31/20,By Month,2020.0,12.0,Colorado,Male,All Ages,931.0,2829.0,616.0,534.0,0.0,1014.0
12/1/20,12/31/20,By Month,2020.0,12.0,Colorado,Female,All Ages,747.0,2441.0,378.0,306.0,0.0,819.0
1/1/21,1/31/21,By Month,2021.0,1.0,Colorado,Male,All Ages,408.0,2392.0,307.0,231.0,0.0,484.0
1/1/21,1/31/21,By Month,2021.0,1.0,Colorado,Female,All Ages,342.0,2026.0,206.0,138.0,0.0,412.0
2/1/21,2/28/21,By Month,2021.0,2.0,Colorado,Male,All Ages,198.0,1868.0,206.0,113.0,0.0,291.0
2/1/21,2/28/21,By Month,2021.0,2.0,Colorado,Female,All Ages,134.0,1620.0,109.0,62.0,0.0,181.0
3/1/21,3/31/21,By Month,2021.0,3.0,Colorado,Male,All Ages,116.0,1999.0,139.0,60.0,0.0,195.0
3/1/21,3/31/21,By Month,2021.0,3.0,Colorado,Female,All Ages,81.0,1788.0,96.0,33.0,0.0,144.0
4/1/21,4/24/21,By Month,2021.0,4.0,Colorado,Male,All Ages,42.0,826.0,50.0,26.0,0.0,66.0
4/1/21,4/24/21,By Month,2021.0,4.0,Colorado,Female,All Ages,28.0,732.0,31.0,11.0,0.0,48.0
1/1/20,1/31/20,By Month,2020.0,1.0,Connecticut,Male,All Ages,0.0,1443.0,86.0,0.0,15.0,101.0
1/1/20,1/31/20,By Month,2020.0,1.0,Connecticut,Female,All Ages,0.0,1412.0,86.0,0.0,15.0,101.0
2/1/20,2/29/20,By Month,2020.0,2.0,Connecticut,Male,All Ages,0.0,1363.0,88.0,0.0,21.0,109.0
2/1/20,2/29/20,By Month,2020.0,2.0,Connecticut,Female,All Ages,0.0,1298.0,83.0,0.0,18.0,101.0
3/1/20,3/31/20,By Month,2020.0,3.0,Connecticut,Male,All Ages,75.0,1488.0,102.0,15.0,0.0,166.0
3/1/20,3/31/20,By Month,2020.0,3.0,Connecticut,Female,All Ages,51.0,1492.0,100.0,15.0,11.0,147.0
4/1/20,4/30/20,By Month,2020.0,4.0,Connecticut,Male,All Ages,1200.0,2645.0,369.0,269.0,0.0,1303.0
4/1/20,4/30/20,By Month,2020.0,4.0,Connecticut,Female,All Ages,1244.0,2730.0,321.0,235.0,0.0,1332.0
5/1/20,5/31/20,By Month,2020.0,5.0,Connecticut,Male,All Ages,700.0,1924.0,247.0,179.0,0.0,768.0
5/1/20,5/31/20,By Month,2020.0,5.0,Connecticut,Female,All Ages,831.0,2090.0,230.0,171.0,0.0,890.0
6/1/20,6/30/20,By Month,2020.0,6.0,Connecticut,Male,All Ages,128.0,1326.0,77.0,29.0,0.0,176.0
6/1/20,6/30/20,By Month,2020.0,6.0,Connecticut,Female,All Ages,155.0,1271.0,80.0,28.0,0.0,207.0
7/1/20,7/31/20,By Month,2020.0,7.0,Connecticut,Male,All Ages,35.0,1311.0,57.0,0.0,0.0,85.0
7/1/20,7/31/20,By Month,2020.0,7.0,Connecticut,Female,All Ages,42.0,1219.0,40.0,0.0,0.0,77.0
8/1/20,8/31/20,By Month,2020.0,8.0,Connecticut,Male,All Ages,15.0,1226.0,49.0,0.0,0.0,60.0
8/1/20,8/31/20,By Month,2020.0,8.0,Connecticut,Female,All Ages,16.0,1253.0,53.0,0.0,0.0,66.0
9/1/20,9/30/20,By Month,2020.0,9.0,Connecticut,Male,All Ages,18.0,1262.0,66.0,0.0,0.0,77.0
9/1/20,9/30/20,By Month,2020.0,9.0,Connecticut,Female,All Ages,24.0,1297.0,54.0,0.0,0.0,74.0
10/1/20,10/31/20,By Month,2020.0,10.0,Connecticut,Male,All Ages,72.0,1392.0,75.0,25.0,0.0,122.0
10/1/20,10/31/20,By Month,2020.0,10.0,Connecticut,Female,All Ages,71.0,1409.0,76.0,15.0,0.0,132.0
11/1/20,11/30/20,By Month,2020.0,11.0,Connecticut,Male,All Ages,248.0,1571.0,149.0,93.0,0.0,304.0
11/1/20,11/30/20,By Month,2020.0,11.0,Connecticut,Female,All Ages,249.0,1575.0,147.0,82.0,0.0,314.0
12/1/20,12/31/20,By Month,2020.0,12.0,Connecticut,Male,All Ages,552.0,1915.0,286.0,222.0,0.0,616.0
12/1/20,12/31/20,By Month,2020.0,12.0,Connecticut,Female,All Ages,541.0,1937.0,250.0,181.0,0.0,610.0
1/1/21,1/31/21,By Month,2021.0,1.0,Connecticut,Male,All Ages,497.0,1893.0,274.0,208.0,0.0,563.0
1/1/21,1/31/21,By Month,2021.0,1.0,Connecticut,Female,All Ages,505.0,1830.0,218.0,175.0,0.0,548.0
2/1/21,2/28/21,By Month,2021.0,2.0,Connecticut,Male,All Ages,238.0,1419.0,157.0,108.0,0.0,287.0
