,Date,Year,Week,State,Total_Deaths,Excess_Deaths,Covid_19_Deaths,Cum_Excess_Deaths,Cum_Covid_19_Deaths
253,2020-10-25T00:00:00.000,2020,43,Arizona,1312.0,288.64,82.0,17034.1,5440.0
254,2020-11-01T00:00:00.000,2020,44,Arizona,1397.0,335.28,125.0,17369.379999999997,5565.0
255,2020-11-08T00:00:00.000,2020,45,Arizona,1252.0,112.6800000000001,123.0,17482.059999999998,5688.0
256,2020-11-15T00:00:00.000,2020,46,Arizona,1525.0,503.2500000000001,202.0,17985.309999999998,5890.0
257,2020-11-22T00:00:00.000,2020,47,Arizona,1530.0,535.5000000000001,307.0,18520.809999999998,6197.0
258,2020-11-29T00:00:00.000,2020,48,Arizona,1696.0,763.1999999999999,416.0,19284.01,6613.0
259,2020-12-06T00:00:00.000,2020,49,Arizona,2002.0,1441.44,571.0,20725.449999999997,7184.0
260,2020-12-13T00:00:00.000,2020,50,Arizona,2097.0,1404.9899999999998,732.0,22130.439999999995,7916.0
261,2020-12-20T00:00:00.000,2020,51,Arizona,2205.0,1609.6499999999999,763.0,23740.089999999997,8679.0
262,2020-12-27T00:00:00.000,2020,52,Arizona,2299.0,1839.2,877.0,25579.289999999997,9556.0
263,2021-01-03T00:00:00.000,2021,53,Arizona,2423.0,1914.17,939.0,27493.46,10495.0
264,2021-01-10T00:00:00.000,2021,1,Arizona,2453.0,1986.93,990.0,29480.39,11485.0
265,2021-01-17T00:00:00.000,2021,2,Arizona,2392.0,2152.7999999999997,951.0,31633.19,12436.0
266,2021-01-24T00:00:00.000,2021,3,Arizona,2051.0,1271.6200000000001,760.0,32904.81,13196.0
267,2021-01-31T00:00:00.000,2021,4,Arizona,1908.0,954.0,628.0,33858.81,13824.0
268,2021-02-07T00:00:00.000,2021,5,Arizona,1677.0,586.9500000000002,486.0,34445.759999999995,14310.0
269,2021-02-14T00:00:00.000,2021,6,Arizona,1548.0,479.8800000000001,335.0,34925.63999999999,14645.0
270,2021-02-21T00:00:00.000,2021,7,Arizona,1511.0,392.86,234.0,35318.49999999999,14879.0
271,2021-02-28T00:00:00.000,2021,8,Arizona,1489.0,312.68999999999994,182.0,35631.189999999995,15061.0
272,2021-03-07T00:00:00.000,2021,9,Arizona,1404.0,196.55999999999986,127.0,35827.74999999999,15188.0
273,2021-03-14T00:00:00.000,2021,10,Arizona,1375.0,165.00000000000014,117.0,35992.74999999999,15305.0
274,2021-03-21T00:00:00.000,2021,11,Arizona,1273.0,76.38000000000007,69.0,36069.12999999999,15374.0
275,2021-03-28T00:00:00.000,2021,12,Arizona,1313.0,144.43000000000012,52.0,36213.55999999999,15426.0
276,2021-04-04T00:00:00.000,2021,13,Arizona,1172.0,-46.88000000000004,59.0,36166.67999999999,15485.0
277,2021-04-11T00:00:00.000,2021,14,Arizona,1041.0,-145.74,45.0,36020.939999999995,15530.0
278,2021-04-18T00:00:00.000,2021,15,Arizona,826.0,-231.28000000000003,25.0,35789.659999999996,15555.0
279,2021-04-25T00:00:00.000,2021,16,Arizona,280.0,-212.8,17.0,35576.85999999999,15572.0
280,2019-12-29T00:00:00.000,2019,52,Arkansas,672.0,-20.160000000000018,0.0,-20.160000000000018,0.0
281,2020-01-05T00:00:00.000,2020,1,Arkansas,686.0,13.720000000000013,0.0,-6.440000000000005,0.0
282,2020-01-12T00:00:00.000,2020,2,Arkansas,658.0,-32.90000000000003,0.0,-39.34000000000003,0.0
283,2020-01-19T00:00:00.000,2020,3,Arkansas,616.0,-36.960000000000036,0.0,-76.30000000000007,0.0
284,2020-01-26T00:00:00.000,2020,4,Arkansas,681.0,34.05000000000003,0.0,-42.250000000000036,0.0
285,2020-02-02T00:00:00.000,2020,5,Arkansas,673.0,13.460000000000012,0.0,-28.790000000000024,0.0
286,2020-02-09T00:00:00.000,2020,6,Arkansas,688.0,13.760000000000012,0.0,-15.030000000000012,0.0
287,2020-02-16T00:00:00.000,2020,7,Arkansas,695.0,13.900000000000013,0.0,-1.129999999999999,0.0
288,2020-02-23T00:00:00.000,2020,8,Arkansas,656.0,19.680000000000017,0.0,18.55000000000002,0.0
289,2020-03-01T00:00:00.000,2020,9,Arkansas,696.0,41.76000000000003,0.0,60.31000000000005,0.0
290,2020-03-08T00:00:00.000,2020,10,Arkansas,628.0,-12.560000000000011,0.0,47.75000000000004,0.0
291,2020-03-15T00:00:00.000,2020,11,Arkansas,639.0,12.780000000000012,0.0,60.53000000000006,0.0
292,2020-03-22T00:00:00.000,2020,12,Arkansas,641.0,12.820000000000011,0.0,73.35000000000007,0.0
293,2020-03-29T00:00:00.000,2020,13,Arkansas,606.0,-6.060000000000006,11.0,67.29000000000006,11.0
294,2020-04-05T00:00:00.000,2020,14,Arkansas,636.0,6.360000000000006,14.0,73.65000000000006,25.0
295,2020-04-12T00:00:00.000,2020,15,Arkansas,637.0,57.33000000000005,12.0,130.9800000000001,37.0
296,2020-04-19T00:00:00.000,2020,16,Arkansas,615.0,24.600000000000023,14.0,155.58000000000013,51.0
297,2020-04-26T00:00:00.000,2020,17,Arkansas,630.0,31.50000000000003,22.0,187.08000000000015,73.0
298,2020-05-03T00:00:00.000,2020,18,Arkansas,661.0,72.71000000000006,24.0,259.7900000000002,97.0
299,2020-05-10T00:00:00.000,2020,19,Arkansas,582.0,-11.640000000000011,0.0,248.15000000000018,97.0
300,2020-05-17T00:00:00.000,2020,20,Arkansas,642.0,51.36000000000004,20.0,299.5100000000002,117.0
301,2020-05-24T00:00:00.000,2020,21,Arkansas,610.0,30.50000000000003,19.0,330.0100000000002,136.0
302,2020-05-31T00:00:00.000,2020,22,Arkansas,648.0,90.71999999999994,26.0,420.73000000000013,162.0
303,2020-06-07T00:00:00.000,2020,23,Arkansas,652.0,39.12000000000003,34.0,459.85000000000014,196.0
304,2020-06-14T00:00:00.000,2020,24,Arkansas,708.0,177.0,45.0,636.8500000000001,241.0
305,2020-06-21T00:00:00.000,2020,25,Arkansas,663.0,106.07999999999994,47.0,742.9300000000001,288.0
306,2020-06-28T00:00:00.000,2020,26,Arkansas,687.0,116.78999999999995,41.0,859.72,329.0
307,2020-07-05T00:00:00.000,2020,27,Arkansas,660.0,85.79999999999993,47.0,945.52,376.0
308,2020-07-12T00:00:00.000,2020,28,Arkansas,695.0,138.99999999999997,57.0,1084.52,433.0
309,2020-07-19T00:00:00.000,2020,29,Arkansas,714.0,207.06000000000003,74.0,1291.58,507.0
310,2020-07-26T00:00:00.000,2020,30,Arkansas,750.0,284.99999999999994,88.0,1576.58,595.0
311,2020-08-02T00:00:00.000,2020,31,Arkansas,736.0,198.72000000000003,91.0,1775.3,686.0
312,2020-08-09T00:00:00.000,2020,32,Arkansas,766.0,268.1000000000001,92.0,2043.4,778.0
313,2020-08-16T00:00:00.000,2020,33,Arkansas,750.0,240.00000000000006,99.0,2283.4,877.0
314,2020-08-23T00:00:00.000,2020,34,Arkansas,739.0,236.48000000000005,95.0,2519.88,972.0
315,2020-08-30T00:00:00.000,2020,35,Arkansas,712.0,192.24,88.0,2712.12,1060.0
316,2020-09-06T00:00:00.000,2020,36,Arkansas,722.0,122.73999999999995,105.0,2834.8599999999997,1165.0
317,2020-09-13T00:00:00.000,2020,37,Arkansas,736.0,184.0,81.0,3018.8599999999997,1246.0
318,2020-09-20T00:00:00.000,2020,38,Arkansas,746.0,201.42000000000002,94.0,3220.2799999999997,1340.0
319,2020-09-27T00:00:00.000,2020,39,Arkansas,783.0,305.36999999999995,116.0,3525.6499999999996,1456.0
320,2020-10-04T00:00:00.000,2020,40,Arkansas,785.0,306.1499999999999,140.0,3831.7999999999997,1596.0
321,2020-10-11T00:00:00.000,2020,41,Arkansas,777.0,256.4100000000001,147.0,4088.21,1743.0
322,2020-10-18T00:00:00.000,2020,42,Arkansas,793.0,206.18,148.0,4294.39,1891.0
323,2020-10-25T00:00:00.000,2020,43,Arkansas,790.0,237.00000000000003,147.0,4531.39,2038.0
324,2020-11-01T00:00:00.000,2020,44,Arkansas,845.0,346.44999999999993,150.0,4877.84,2188.0
325,2020-11-08T00:00:00.000,2020,45,Arkansas,892.0,338.9599999999999,195.0,5216.8,2383.0
326,2020-11-15T00:00:00.000,2020,46,Arkansas,875.0,349.99999999999994,198.0,5566.8,2581.0
327,2020-11-22T00:00:00.000,2020,47,Arkansas,832.0,249.60000000000002,232.0,5816.400000000001,2813.0
328,2020-11-29T00:00:00.000,2020,48,Arkansas,944.0,453.12,266.0,6269.52,3079.0
329,2020-12-06T00:00:00.000,2020,49,Arkansas,910.0,309.4000000000001,222.0,6578.92,3301.0
330,2020-12-13T00:00:00.000,2020,50,Arkansas,936.0,402.47999999999996,260.0,6981.4,3561.0
331,2020-12-20T00:00:00.000,2020,51,Arkansas,922.0,285.82000000000005,255.0,7267.219999999999,3816.0
332,2020-12-27T00:00:00.000,2020,52,Arkansas,965.0,357.0500000000001,280.0,7624.2699999999995,4096.0
333,2021-01-03T00:00:00.000,2021,53,Arkansas,957.0,363.6599999999999,259.0,7987.929999999999,4355.0
334,2021-01-10T00:00:00.000,2021,1,Arkansas,962.0,413.65999999999997,303.0,8401.59,4658.0
335,2021-01-17T00:00:00.000,2021,2,Arkansas,977.0,400.56999999999994,282.0,8802.16,4940.0
336,2021-01-24T00:00:00.000,2021,3,Arkansas,871.0,287.43000000000006,218.0,9089.59,5158.0
337,2021-01-31T00:00:00.000,2021,4,Arkansas,859.0,274.88000000000005,169.0,9364.47,5327.0
338,2021-02-07T00:00:00.000,2021,5,Arkansas,796.0,167.15999999999997,128.0,9531.63,5455.0
339,2021-02-14T00:00:00.000,2021,6,Arkansas,767.0,107.37999999999992,100.0,9639.009999999998,5555.0
340,2021-02-21T00:00:00.000,2021,7,Arkansas,784.0,117.59999999999994,86.0,9756.609999999999,5641.0
341,2021-02-28T00:00:00.000,2021,8,Arkansas,737.0,110.54999999999994,70.0,9867.159999999998,5711.0
342,2021-03-07T00:00:00.000,2021,9,Arkansas,706.0,49.420000000000044,50.0,9916.579999999998,5761.0
343,2021-03-14T00:00:00.000,2021,10,Arkansas,633.0,-12.66000000000001,40.0,9903.919999999998,5801.0
344,2021-03-21T00:00:00.000,2021,11,Arkansas,682.0,61.38000000000005,31.0,9965.299999999997,5832.0
345,2021-03-28T00:00:00.000,2021,12,Arkansas,570.0,-56.999999999999986,21.0,9908.299999999997,5853.0
346,2021-04-04T00:00:00.000,2021,13,Arkansas,623.0,12.460000000000012,25.0,9920.759999999997,5878.0
347,2021-04-11T00:00:00.000,2021,14,Arkansas,451.0,-130.79000000000002,13.0,9789.969999999996,5891.0
348,2021-04-18T00:00:00.000,2021,15,Arkansas,385.0,-130.89999999999998,0.0,9659.069999999996,5891.0
349,2021-04-25T00:00:00.000,2021,16,Arkansas,154.0,-113.96,0.0,9545.109999999997,5891.0
350,2019-12-29T00:00:00.000,2019,52,California,5888.0,-353.2800000000003,0.0,-353.2800000000003,0.0
351,2020-01-05T00:00:00.000,2020,1,California,5873.0,-411.10999999999973,0.0,-764.3900000000001,0.0
352,2020-01-12T00:00:00.000,2020,2,California,5830.0,-174.90000000000015,0.0,-939.2900000000002,0.0
353,2020-01-19T00:00:00.000,2020,3,California,5832.0,116.6400000000001,0.0,-822.6500000000001,0.0
354,2020-01-26T00:00:00.000,2020,4,California,5686.0,-113.7200000000001,0.0,-936.3700000000002,0.0
355,2020-02-02T00:00:00.000,2020,5,California,5913.0,295.65000000000026,0.0,-640.72,0.0
356,2020-02-09T00:00:00.000,2020,6,California,5587.0,-55.87000000000005,0.0,-696.59,0.0
357,2020-02-16T00:00:00.000,2020,7,California,5797.0,173.91000000000017,0.0,-522.6799999999998,0.0
358,2020-02-23T00:00:00.000,2020,8,California,5681.0,-56.81000000000005,0.0,-579.4899999999999,0.0
359,2020-03-01T00:00:00.000,2020,9,California,5737.0,57.370000000000054,0.0,-522.1199999999999,0.0
360,2020-03-08T00:00:00.000,2020,10,California,5465.0,-109.3000000000001,0.0,-631.42,0.0
361,2020-03-15T00:00:00.000,2020,11,California,5681.0,284.05000000000024,44.0,-347.3699999999997,44.0
362,2020-03-22T00:00:00.000,2020,12,California,5689.0,341.3400000000003,131.0,-6.029999999999404,175.0
363,2020-03-29T00:00:00.000,2020,13,California,5985.0,778.0499999999994,290.0,772.02,465.0
364,2020-04-05T00:00:00.000,2020,14,California,6048.0,1088.6399999999996,381.0,1860.6599999999996,846.0
365,2020-04-12T00:00:00.000,2020,15,California,6131.0,1226.1999999999998,535.0,3086.8599999999997,1381.0
366,2020-04-19T00:00:00.000,2020,16,California,5938.0,890.6999999999995,528.0,3977.559999999999,1909.0
367,2020-04-26T00:00:00.000,2020,17,California,5745.0,746.8499999999993,543.0,4724.409999999998,2452.0
368,2020-05-03T00:00:00.000,2020,18,California,5670.0,793.7999999999995,552.0,5518.209999999997,3004.0
369,2020-05-10T00:00:00.000,2020,19,California,5694.0,854.0999999999995,504.0,6372.309999999997,3508.0
370,2020-05-17T00:00:00.000,2020,20,California,5529.0,663.4800000000006,487.0,7035.789999999997,3995.0
371,2020-05-24T00:00:00.000,2020,21,California,5592.0,726.9599999999994,463.0,7762.749999999996,4458.0
372,2020-05-31T00:00:00.000,2020,22,California,5517.0,551.7000000000005,446.0,8314.449999999997,4904.0
373,2020-06-07T00:00:00.000,2020,23,California,5567.0,668.0400000000006,446.0,8982.489999999998,5350.0
374,2020-06-14T00:00:00.000,2020,24,California,5488.0,548.8000000000005,456.0,9531.289999999999,5806.0
375,2020-06-21T00:00:00.000,2020,25,California,5699.0,1025.8199999999997,495.0,10557.109999999999,6301.0
376,2020-06-28T00:00:00.000,2020,26,California,5900.0,1238.9999999999998,640.0,11796.109999999999,6941.0
377,2020-07-05T00:00:00.000,2020,27,California,6040.0,1449.6,739.0,13245.71,7680.0
378,2020-07-12T00:00:00.000,2020,28,California,6227.0,1930.3700000000003,890.0,15176.08,8570.0
379,2020-07-19T00:00:00.000,2020,29,California,6248.0,1874.4000000000003,1008.0,17050.48,9578.0
380,2020-07-26T00:00:00.000,2020,30,California,6334.0,2153.5600000000004,1009.0,19204.04,10587.0
381,2020-08-02T00:00:00.000,2020,31,California,6307.0,2081.3100000000004,994.0,21285.350000000002,11581.0
382,2020-08-09T00:00:00.000,2020,32,California,6290.0,2138.6000000000004,875.0,23423.950000000004,12456.0
383,2020-08-16T00:00:00.000,2020,33,California,6475.0,2460.499999999999,826.0,25884.450000000004,13282.0
384,2020-08-23T00:00:00.000,2020,34,California,5875.0,1292.4999999999998,725.0,27176.950000000004,14007.0
385,2020-08-30T00:00:00.000,2020,35,California,5781.0,1156.1999999999998,610.0,28333.150000000005,14617.0
386,2020-09-06T00:00:00.000,2020,36,California,5873.0,1409.52,527.0,29742.670000000006,15144.0
387,2020-09-13T00:00:00.000,2020,37,California,5751.0,1150.1999999999998,480.0,30892.870000000006,15624.0
388,2020-09-20T00:00:00.000,2020,38,California,5561.0,778.5399999999995,453.0,31671.410000000007,16077.0
389,2020-09-27T00:00:00.000,2020,39,California,5666.0,963.2199999999996,345.0,32634.63000000001,16422.0
390,2020-10-04T00:00:00.000,2020,40,California,5564.0,778.9599999999995,375.0,33413.59000000001,16797.0
391,2020-10-11T00:00:00.000,2020,41,California,5615.0,729.9499999999994,301.0,34143.54000000001,17098.0
392,2020-10-18T00:00:00.000,2020,42,California,5346.0,374.2200000000003,292.0,34517.76000000001,17390.0
393,2020-10-25T00:00:00.000,2020,43,California,5528.0,608.0800000000005,323.0,35125.84000000001,17713.0
394,2020-11-01T00:00:00.000,2020,44,California,5861.0,879.1499999999995,350.0,36004.99000000001,18063.0
395,2020-11-08T00:00:00.000,2020,45,California,5995.0,1198.9999999999998,449.0,37203.99000000001,18512.0
396,2020-11-15T00:00:00.000,2020,46,California,6340.0,1458.1999999999998,625.0,38662.19000000001,19137.0
397,2020-11-22T00:00:00.000,2020,47,California,6376.0,1657.76,846.0,40319.95000000001,19983.0
398,2020-11-29T00:00:00.000,2020,48,California,7155.0,2361.1500000000005,1313.0,42681.10000000001,21296.0
399,2020-12-06T00:00:00.000,2020,49,California,8127.0,4144.77,1954.0,46825.87000000001,23250.0
400,2020-12-13T00:00:00.000,2020,50,California,9190.0,6157.299999999999,2912.0,52983.17000000001,26162.0
401,2020-12-20T00:00:00.000,2020,51,California,10497.0,8397.6,3881.0,61380.77000000001,30043.0
402,2020-12-27T00:00:00.000,2020,52,California,11190.0,10294.8,4648.0,71675.57,34691.0
403,2021-01-03T00:00:00.000,2021,53,California,11824.0,10523.359999999999,5190.0,82198.93000000001,39881.0
404,2021-01-10T00:00:00.000,2021,1,California,11488.0,9420.16,4999.0,91619.09000000001,44880.0
405,2021-01-17T00:00:00.000,2021,2,California,10345.0,7551.849999999999,4292.0,99170.94000000002,49172.0
406,2021-01-24T00:00:00.000,2021,3,California,9510.0,6371.699999999999,3464.0,105542.64000000001,52636.0
407,2021-01-31T00:00:00.000,2021,4,California,8681.0,4340.5,2835.0,109883.14000000001,55471.0
408,2021-02-07T00:00:00.000,2021,5,California,7752.0,2945.7599999999993,2218.0,112828.90000000001,57689.0
409,2021-02-14T00:00:00.000,2021,6,California,6907.0,1588.61,1621.0,114417.51000000001,59310.0
410,2021-02-21T00:00:00.000,2021,7,California,6572.0,1117.2399999999996,1153.0,115534.75000000001,60463.0
411,2021-02-28T00:00:00.000,2021,8,California,6264.0,626.4000000000005,800.0,116161.15000000001,61263.0
412,2021-03-07T00:00:00.000,2021,9,California,5968.0,298.40000000000026,568.0,116459.55,61831.0
413,2021-03-14T00:00:00.000,2021,10,California,5675.0,113.5000000000001,462.0,116573.05,62293.0
414,2021-03-21T00:00:00.000,2021,11,California,5287.0,-105.7400000000001,326.0,116467.31,62619.0
415,2021-03-28T00:00:00.000,2021,12,California,5066.0,-253.30000000000024,232.0,116214.01,62851.0
416,2021-04-04T00:00:00.000,2021,13,California,4201.0,-882.2099999999998,202.0,115331.79999999999,63053.0
417,2021-04-11T00:00:00.000,2021,14,California,3339.0,-1168.6499999999999,132.0,114163.15,63185.0
418,2021-04-18T00:00:00.000,2021,15,California,2390.0,-1266.7,92.0,112896.45,63277.0
419,2021-04-25T00:00:00.000,2021,16,California,523.0,-470.7,19.0,112425.75,63296.0
420,2019-12-29T00:00:00.000,2019,52,Colorado,854.0,25.620000000000022,0.0,25.620000000000022,0.0
421,2020-01-05T00:00:00.000,2020,1,Colorado,872.0,26.160000000000025,0.0,51.780000000000044,0.0
422,2020-01-12T00:00:00.000,2020,2,Colorado,848.0,42.400000000000034,0.0,94.18000000000008,0.0
423,2020-01-19T00:00:00.000,2020,3,Colorado,853.0,76.77000000000007,0.0,170.95000000000016,0.0
424,2020-01-26T00:00:00.000,2020,4,Colorado,793.0,-15.860000000000014,0.0,155.09000000000015,0.0
425,2020-02-02T00:00:00.000,2020,5,Colorado,847.0,33.88000000000003,0.0,188.97000000000017,0.0
426,2020-02-09T00:00:00.000,2020,6,Colorado,807.0,-16.140000000000015,0.0,172.83000000000015,0.0
427,2020-02-16T00:00:00.000,2020,7,Colorado,881.0,88.10000000000008,0.0,260.93000000000023,0.0
428,2020-02-23T00:00:00.000,2020,8,Colorado,842.0,67.36000000000006,0.0,328.2900000000003,0.0
429,2020-03-01T00:00:00.000,2020,9,Colorado,821.0,8.210000000000008,0.0,336.50000000000034,0.0
430,2020-03-08T00:00:00.000,2020,10,Colorado,822.0,16.440000000000015,0.0,352.94000000000034,0.0
431,2020-03-15T00:00:00.000,2020,11,Colorado,891.0,98.01000000000009,16.0,450.95000000000044,16.0
432,2020-03-22T00:00:00.000,2020,12,Colorado,860.0,111.79999999999991,46.0,562.7500000000003,62.0
433,2020-03-29T00:00:00.000,2020,13,Colorado,967.0,251.42000000000002,129.0,814.1700000000003,191.0
434,2020-04-05T00:00:00.000,2020,14,Colorado,1096.0,427.4399999999999,214.0,1241.6100000000001,405.0
435,2020-04-12T00:00:00.000,2020,15,Colorado,1106.0,475.5799999999999,218.0,1717.19,623.0
436,2020-04-19T00:00:00.000,2020,16,Colorado,1067.0,480.15,224.0,2197.34,847.0
437,2020-04-26T00:00:00.000,2020,17,Colorado,999.0,349.6500000000001,189.0,2546.9900000000002,1036.0
438,2020-05-03T00:00:00.000,2020,18,Colorado,906.0,199.31999999999996,139.0,2746.3100000000004,1175.0
439,2020-05-10T00:00:00.000,2020,19,Colorado,886.0,203.77999999999997,97.0,2950.09,1272.0
440,2020-05-17T00:00:00.000,2020,20,Colorado,847.0,110.10999999999991,93.0,3060.2000000000003,1365.0
441,2020-05-24T00:00:00.000,2020,21,Colorado,834.0,141.77999999999994,75.0,3201.98,1440.0
442,2020-05-31T00:00:00.000,2020,22,Colorado,820.0,106.59999999999991,63.0,3308.58,1503.0
443,2020-06-07T00:00:00.000,2020,23,Colorado,815.0,122.24999999999993,59.0,3430.83,1562.0
444,2020-06-14T00:00:00.000,2020,24,Colorado,863.0,181.22999999999996,38.0,3612.06,1600.0
445,2020-06-21T00:00:00.000,2020,25,Colorado,877.0,245.56000000000003,22.0,3857.62,1622.0
446,2020-06-28T00:00:00.000,2020,26,Colorado,788.0,70.92000000000006,25.0,3928.54,1647.0
447,2020-07-05T00:00:00.000,2020,27,Colorado,815.0,146.69999999999996,28.0,4075.24,1675.0
448,2020-07-12T00:00:00.000,2020,28,Colorado,808.0,145.43999999999994,43.0,4220.679999999999,1718.0
449,2020-07-19T00:00:00.000,2020,29,Colorado,833.0,166.59999999999997,33.0,4387.28,1751.0
450,2020-07-26T00:00:00.000,2020,30,Colorado,813.0,113.81999999999992,36.0,4501.099999999999,1787.0
451,2020-08-02T00:00:00.000,2020,31,Colorado,841.0,168.19999999999996,39.0,4669.299999999999,1826.0
452,2020-08-09T00:00:00.000,2020,32,Colorado,836.0,158.83999999999995,28.0,4828.139999999999,1854.0
453,2020-08-16T00:00:00.000,2020,33,Colorado,863.0,163.96999999999994,19.0,4992.11,1873.0
454,2020-08-23T00:00:00.000,2020,34,Colorado,817.0,130.71999999999994,29.0,5122.83,1902.0
455,2020-08-30T00:00:00.000,2020,35,Colorado,742.0,7.420000000000007,20.0,5130.25,1922.0
456,2020-09-06T00:00:00.000,2020,36,Colorado,850.0,135.99999999999994,33.0,5266.25,1955.0
457,2020-09-13T00:00:00.000,2020,37,Colorado,803.0,80.30000000000007,21.0,5346.55,1976.0
458,2020-09-20T00:00:00.000,2020,38,Colorado,838.0,150.83999999999995,24.0,5497.39,2000.0
459,2020-09-27T00:00:00.000,2020,39,Colorado,781.0,39.05000000000003,35.0,5536.4400000000005,2035.0
460,2020-10-04T00:00:00.000,2020,40,Colorado,801.0,48.060000000000045,38.0,5584.500000000001,2073.0
461,2020-10-11T00:00:00.000,2020,41,Colorado,867.0,130.04999999999993,41.0,5714.550000000001,2114.0
462,2020-10-18T00:00:00.000,2020,42,Colorado,869.0,104.28000000000009,62.0,5818.830000000001,2176.0
463,2020-10-25T00:00:00.000,2020,43,Colorado,907.0,208.60999999999999,96.0,6027.4400000000005,2272.0
464,2020-11-01T00:00:00.000,2020,44,Colorado,1006.0,331.9800000000001,167.0,6359.420000000001,2439.0
465,2020-11-08T00:00:00.000,2020,45,Colorado,1040.0,364.0000000000001,228.0,6723.420000000001,2667.0
466,2020-11-15T00:00:00.000,2020,46,Colorado,1132.0,554.68,267.0,7278.100000000001,2934.0
